order-date,product-name,cost-price,mrp,discount,selling-price
12-07-2023,blouse,184.75,400.72,0.33,268.48
10-11-2019,skirt,116.61,353.21,0.33,236.65
02-01-2020,shorts,97.4,190.99,0.07,177.62
31-10-2022,jacket,112.35,124.02,0.07,115.34
26-02-2020,dress,42.31,258.06,0.49,131.61
26-02-2020,jacket,52.67,327.62,0.43,186.74
19-03-2024,skirt,164.92,337.37,0.36,215.92
04-08-2020,shorts,138.49,317.41,0.39,193.62
28-04-2024,shirt,56.81,332.19,0.4,199.31
01-04-2023,shirt,194.68,394.15,0.42,228.61
03-08-2021,tshirt,48.31,289.99,0.26,214.59
21-06-2021,trousers,168.33,209.08,0.45,114.99
12-12-2020,shorts,54.92,103.83,0.29,73.72
09-12-2021,shirt,94.92,227.87,0.43,129.89
19-04-2021,skirt,136.14,401.92,0.28,289.38
28-06-2023,blouse,138.4,163.93,0.39,100
21-03-2021,shorts,72.85,251.86,0.42,146.08
04-05-2024,skirt,197.27,209.69,0.45,115.33
27-05-2021,jacket,124.18,279.22,0.19,226.17
06-10-2022,blouse,91.58,312.47,0.25,234.35
04-12-2023,jacket,117.35,324.65,0.05,308.42
14-06-2023,tshirt,183.37,353.66,0.12,311.22
12-11-2019,dress,72,237.89,0.05,226
07-07-2024,shirt,106.85,386.2,0.34,254.89
26-09-2020,shirt,120.19,227.04,0.22,177.09
07-03-2022,saree,113.23,377,0.32,256.36
02-04-2022,jacket,71.55,326.55,0.31,225.32
16-05-2021,tshirt,90.17,117.83,0.18,96.62
21-12-2023,skirt,74.64,231,0.33,154.77
06-04-2021,tshirt,90.39,195.52,0.5,97.76
04-11-2022,tshirt,105.91,203.04,0.39,123.85
07-08-2022,trousers,99.1,302.41,0.07,281.24
02-10-2021,shorts,89.52,95.45,0.08,87.81
06-07-2023,shirt,98.26,326.75,0.27,238.53
03-09-2021,jeans,30.25,270.19,0.3,189.13
30-09-2021,dress,103.66,190.37,0.08,175.14
07-08-2021,dress,181.92,377.33,0.46,203.76
27-12-2019,blouse,77.92,341.6,0.09,310.86
19-01-2023,dress,41.86,311.07,0.08,286.18
13-06-2024,blouse,46.25,182.2,0.44,102.03
18-09-2022,jeans,102.64,330.23,0.34,217.95
10-07-2020,shirt,155.38,235.96,0.06,221.8
20-11-2022,trousers,185.42,466.25,0.23,359.01
13-11-2023,tshirt,169.26,183.19,0.22,142.89
12-11-2021,shirt,95.43,377.89,0.16,317.43
06-04-2024,skirt,183.56,422.33,0.21,333.64
30-10-2023,skirt,154.55,204.36,0.49,104.22
18-05-2024,trousers,187.57,437.37,0.47,231.81
13-10-2023,jacket,114.06,281.75,0.14,242.3
30-07-2021,shirt,72.97,368.66,0.32,250.69
01-03-2020,trousers,31.56,131.36,0.22,102.46
21-05-2022,shirt,60.6,165.57,0.34,109.28
05-07-2021,dress,78.76,233.01,0.46,125.83
29-07-2023,trousers,172.95,466.02,0.22,363.5
11-11-2021,shirt,33.27,163.84,0.27,119.6
05-02-2021,shirt,91.62,369.86,0.39,225.61
27-09-2023,saree,136.25,276.26,0.33,185.09
16-04-2022,trousers,92.14,226.73,0.17,188.19
20-10-2019,dress,149.96,356.28,0.46,192.39
18-03-2020,saree,21.31,304.63,0.13,265.03
19-11-2019,saree,12.4,71.66,0.33,48.01
05-02-2020,shirt,174.35,248.45,0.09,226.09
01-11-2021,shirt,53.02,305.01,0.18,250.11
21-11-2022,shirt,103.33,344.83,0.31,237.93
06-01-2023,shirt,184.02,378.76,0.13,329.52
16-01-2020,jacket,130.22,303.7,0.08,279.4
09-08-2019,trousers,183.71,357.75,0.08,329.13
10-06-2021,shirt,106.29,313.56,0.25,235.17
21-03-2023,dress,78.91,215.11,0.5,107.56
24-12-2023,shirt,111.31,324.24,0.23,249.66
03-12-2022,shorts,82.75,344.44,0.35,223.89
23-05-2020,dress,112.01,311.14,0.24,236.47
15-04-2020,skirt,109.13,154.04,0.46,83.18
17-08-2023,jacket,115.97,350.24,0.1,315.22
13-08-2023,blouse,191.62,406.98,0.24,309.3
15-03-2023,skirt,50.56,248.6,0.22,193.91
01-08-2019,jacket,137.92,236.17,0.11,210.19
02-08-2019,saree,116.34,348.8,0.42,202.3
10-09-2023,blouse,16.47,248.92,0.08,229.01
09-04-2022,shirt,121.19,293.19,0.42,170.05
22-09-2023,shirt,146.96,298.4,0.5,149.2
28-10-2019,jeans,198.57,238.79,0.27,174.32
31-07-2021,dress,124.1,273.23,0.18,224.05
17-04-2022,jacket,106.85,268.24,0.41,158.26
05-09-2022,saree,146.81,279.3,0.06,262.54
04-09-2021,saree,28.17,157.59,0.34,104.01
02-06-2021,saree,62.23,310.95,0.18,254.98
29-04-2020,dress,124.62,341.09,0.19,276.28
15-12-2023,jeans,162.29,346.64,0.18,284.24
19-04-2020,shirt,164.61,216.94,0.16,182.23
18-05-2020,saree,170.75,319.87,0.24,243.1
24-12-2022,saree,180.98,319.8,0.27,233.45
09-05-2024,saree,70.59,159.75,0.22,124.6
06-11-2020,saree,26.08,324.94,0.17,269.7
05-07-2022,tshirt,11.33,185.69,0.28,133.7
26-07-2019,tshirt,109.63,395.85,0.14,340.43
27-12-2022,shirt,55.64,328.92,0.42,190.77
19-02-2020,shorts,83.25,99.92,0.28,71.94
25-03-2022,tshirt,197.56,496.6,0.4,297.96
22-02-2021,skirt,111.1,325.24,0.1,292.72
08-03-2022,jacket,130.52,144.85,0.13,126.02
01-02-2022,skirt,41.01,339.72,0.37,214.02
01-01-2023,blouse,41,255.36,0.15,217.06
08-03-2022,jeans,182.9,340.32,0.35,221.21
09-09-2022,tshirt,182.82,245.7,0.13,213.76
06-03-2021,tshirt,197.74,449.13,0.44,251.51
21-01-2020,tshirt,122.6,303.37,0.19,245.73
11-04-2023,shorts,121.61,245.98,0.26,182.03
25-01-2020,tshirt,122.55,415.81,0.26,307.7
03-03-2024,jacket,24.44,107.06,0.24,81.37
11-01-2024,blouse,62.3,150.32,0.21,118.75
09-12-2023,dress,50.34,187.24,0.09,170.39
22-12-2023,shorts,56.46,92.28,0.23,71.06
29-11-2021,dress,109.27,342.85,0.32,233.14
01-04-2021,skirt,64.93,199.28,0.12,175.37
16-06-2022,shorts,98.48,351.3,0.47,186.19
13-01-2022,tshirt,135.84,348.39,0.43,198.58
28-05-2024,skirt,27.85,99.2,0.4,59.52
26-11-2019,skirt,54.32,330.82,0.44,185.26
17-02-2024,tshirt,82.94,330.79,0.22,258.02
08-10-2019,trousers,71.42,293.6,0.28,211.39
07-10-2023,shirt,166.8,392.57,0.25,294.43
21-07-2022,saree,17.27,42.9,0.38,26.6
12-07-2020,trousers,130.03,216.7,0.13,188.53
10-01-2023,skirt,79.34,309.01,0.18,253.39
04-04-2022,tshirt,59.2,203.15,0.42,117.83
02-03-2024,dress,16.54,65.28,0.49,33.29
16-04-2020,skirt,27.39,117.72,0.35,76.52
17-05-2021,shorts,33.74,322.84,0.18,264.73
12-12-2019,jacket,62.77,226.31,0.26,167.47
08-04-2024,tshirt,77.06,305.28,0.47,161.8
17-05-2022,skirt,30.36,262.01,0.27,191.27
24-06-2020,shorts,56.43,342.46,0.4,205.48
26-08-2022,trousers,168.82,242.21,0.23,186.5
04-03-2023,tshirt,90.9,151.73,0.29,107.73
10-10-2019,saree,140.87,434.12,0.38,269.15
16-07-2023,jacket,129.21,221.95,0.35,144.27
17-04-2022,tshirt,123.85,229.88,0.14,197.7
02-07-2024,shirt,190.77,464,0.2,371.2
19-03-2020,blouse,81.68,378.53,0.14,325.54
31-08-2022,jeans,37.48,73.3,0.36,46.91
09-03-2023,skirt,121.47,316.86,0.43,180.61
06-09-2021,skirt,77.84,196.45,0.32,133.59
24-12-2020,blouse,78.3,374.08,0.09,340.41
17-04-2020,shorts,161,316.75,0.1,285.08
04-10-2019,blouse,54.26,131.39,0.14,113
28-09-2020,dress,30.72,150.66,0.46,81.36
27-07-2021,saree,137.8,266.98,0.48,138.83
12-04-2024,skirt,28.51,122.99,0.25,92.24
04-01-2023,saree,145.88,410.09,0.31,282.96
21-01-2020,skirt,138.78,395.24,0.16,332
12-09-2019,trousers,132.46,298.41,0.13,259.62
08-04-2023,shorts,140.66,416.01,0.26,307.85
22-12-2020,skirt,29.86,271.5,0.13,236.2
08-06-2022,blouse,124.4,369.58,0.25,277.18
31-03-2023,trousers,120.16,276.57,0.27,201.9
20-03-2021,dress,186.14,311.25,0.22,242.78
28-08-2021,dress,125.7,421.1,0.13,366.36
17-08-2023,jacket,37.85,95.12,0.2,76.1
22-09-2019,dress,128.75,144.16,0.08,132.63
05-04-2021,trousers,95.85,292.93,0.34,193.33
08-08-2023,dress,191.44,216.99,0.06,203.97
02-06-2021,trousers,54.26,175.06,0.36,112.04
02-04-2023,skirt,49.66,321.75,0.06,302.44
07-03-2020,trousers,55.3,139.94,0.2,111.95
27-03-2024,saree,16.63,275.54,0.09,250.74
28-11-2022,jeans,141.53,406.56,0.32,276.46
10-03-2023,skirt,135.03,422.4,0.21,333.7
05-07-2023,jeans,99.74,276.84,0.46,149.49
24-01-2023,jeans,135.46,342.74,0.14,294.76
21-05-2024,dress,182.68,336.32,0.2,269.06
05-05-2020,shirt,174.25,422.14,0.09,384.15
03-03-2024,jeans,154.32,162.26,0.1,146.03
11-06-2020,skirt,122.89,148.2,0.24,112.63
29-04-2024,tshirt,45.03,252.04,0.44,141.14
02-01-2023,tshirt,57.14,337.3,0.23,259.72
09-07-2021,shirt,131.57,150.5,0.38,93.31
29-04-2024,skirt,112.15,288.3,0.5,144.15
01-05-2020,shorts,68.62,332.03,0.46,179.3
26-01-2022,dress,84.95,142.35,0.32,96.8
23-11-2019,tshirt,158.6,176.83,0.11,157.38
14-10-2020,saree,184.7,443.41,0.41,261.61
19-06-2022,saree,153.8,426.42,0.27,311.29
09-06-2020,dress,120.22,244.26,0.05,232.05
13-10-2022,trousers,65.34,340.59,0.45,187.32
20-07-2020,dress,197.68,255.95,0.32,174.05
30-03-2022,jacket,59.81,224.27,0.37,141.29
02-04-2022,trousers,36.84,194.56,0.13,169.27
25-03-2024,tshirt,145.77,421.62,0.11,375.24
16-07-2020,saree,88.67,357.24,0.45,196.48
29-03-2024,saree,71.41,171.76,0.09,156.3
06-08-2020,jeans,85.84,142.71,0.41,84.2
14-03-2021,tshirt,129.17,149.79,0.44,83.88
15-07-2020,dress,50.2,260.62,0.39,158.98
31-07-2022,shorts,133.35,194.05,0.21,153.3
03-08-2022,jeans,92.94,243.6,0.25,182.7
24-01-2023,blouse,18.46,201.32,0.47,106.7
26-03-2020,tshirt,42.67,291.29,0.11,259.25
24-08-2023,jeans,188.01,258.12,0.31,178.1
07-05-2024,dress,55.51,275.42,0.07,256.14
08-04-2022,jeans,162.76,406.64,0.05,386.31
21-08-2020,shorts,50.52,248.2,0.28,178.7
20-06-2021,shorts,111.41,293.3,0.18,240.51
05-08-2021,shirt,127.79,314.07,0.47,166.46
20-12-2020,tshirt,22.74,292.51,0.12,257.41
28-10-2023,shorts,78.14,270.64,0.44,151.56
15-07-2022,jacket,22.7,73.29,0.17,60.83
11-12-2020,trousers,86.23,283.01,0.35,183.96
27-09-2023,tshirt,34.78,148.22,0.26,109.68
07-02-2023,jeans,83.88,243.52,0.18,199.69
29-01-2020,jacket,177.65,205.54,0.45,113.05
08-05-2024,shirt,62.15,239.99,0.46,129.59
09-02-2020,jeans,65.12,154.75,0.08,142.37
08-01-2022,skirt,154.76,400.7,0.42,232.41
08-12-2023,shorts,151.51,273.73,0.38,169.71
23-12-2023,shirt,91.96,298.35,0.37,187.96
07-10-2021,blouse,104.58,242.55,0.06,228
16-06-2023,saree,181.15,473.34,0.27,345.54
02-05-2020,jeans,102.99,143.58,0.3,100.51
19-11-2020,shirt,119.21,361.31,0.3,252.92
06-02-2020,blouse,70.49,87.46,0.11,77.84
01-07-2024,trousers,162.1,425.27,0.28,306.19
28-11-2023,jeans,169.7,247.13,0.45,135.92
07-02-2022,jeans,104.4,340.99,0.28,245.51
14-07-2022,skirt,99.24,273.45,0.06,257.04
24-01-2024,shirt,155.03,445.04,0.48,231.42
18-07-2023,tshirt,70.42,154.17,0.47,81.71
15-05-2022,jeans,43.27,208.5,0.1,187.65
09-06-2024,blouse,174.42,221.1,0.19,179.09
28-02-2024,tshirt,50.54,222.23,0.2,177.78
26-02-2022,trousers,170.84,276.04,0.37,173.91
10-04-2023,jacket,177.29,386.9,0.39,236.01
06-04-2021,jacket,164.93,377.61,0.14,324.74
09-05-2022,shorts,36.75,164.93,0.09,150.09
26-03-2022,trousers,113.74,259.92,0.1,233.93
21-11-2019,skirt,39.43,143.23,0.13,124.61
07-07-2022,tshirt,161.69,443.63,0.27,323.85
01-02-2022,tshirt,184.52,474.2,0.09,431.52
27-01-2024,saree,165.57,295.6,0.16,248.3
17-07-2019,saree,15.6,275.13,0.23,211.85
25-09-2022,blouse,29.41,281.95,0.26,208.64
09-01-2024,jacket,151.12,413.92,0.35,269.05
15-09-2023,shirt,163.38,285.64,0.09,259.93
13-08-2019,blouse,48.52,80.65,0.08,74.2
22-04-2020,blouse,196.46,489.32,0.16,411.03
27-04-2020,jacket,168.6,341.51,0.21,269.79
17-11-2022,trousers,55.38,249.88,0.2,199.9
16-03-2022,shorts,144.56,411.02,0.38,254.83
02-04-2022,trousers,34.94,99.07,0.39,60.43
04-10-2020,jeans,23.5,217.56,0.43,124.01
18-10-2019,dress,64.77,351.11,0.08,323.02
07-03-2020,skirt,175.62,232.42,0.42,134.8
10-02-2020,dress,113.45,162.06,0.48,84.27
22-11-2023,jeans,80.86,129.2,0.21,102.07
02-08-2020,saree,29.88,243.68,0.11,216.88
30-07-2019,trousers,91.36,323.53,0.32,220
30-04-2021,jeans,105.32,221.39,0.33,148.33
17-06-2020,saree,135.41,358.98,0.27,262.06
08-06-2020,skirt,10.75,259.54,0.42,150.53
22-02-2020,shorts,24.46,219.13,0.3,153.39
05-01-2021,dress,111.97,189.13,0.36,121.04
11-06-2024,shorts,95.83,332.85,0.43,189.72
05-11-2019,shorts,180.79,332.15,0.38,205.93
29-07-2023,blouse,179.64,313.8,0.21,247.9
06-11-2019,trousers,175.55,287.84,0.25,215.88
13-10-2020,jeans,70.71,335.06,0.11,298.2
10-09-2020,shirt,140.79,266.25,0.34,175.72
26-08-2022,skirt,74.29,152.48,0.5,76.24
08-10-2021,dress,166.13,203.83,0.49,103.95
25-01-2020,skirt,187.37,243.26,0.37,153.25
02-01-2024,tshirt,156.93,387.1,0.5,193.55
05-12-2022,tshirt,43.89,152.02,0.42,88.17
06-09-2020,blouse,107.51,212.05,0.08,195.09
23-09-2023,dress,77.58,239.89,0.38,148.73
08-05-2020,jeans,124.81,154.05,0.35,100.13
13-06-2021,shirt,175.43,428.08,0.35,278.25
19-10-2021,shirt,84.83,250.56,0.35,162.86
20-12-2019,dress,13.12,191.28,0.41,112.86
28-01-2023,blouse,104.03,325.16,0.05,308.9
21-01-2021,dress,34.99,180.38,0.29,128.07
28-01-2022,saree,71.66,84.14,0.1,75.73
20-12-2020,shorts,162.51,357.53,0.48,185.92
08-02-2024,dress,155.71,304.77,0.06,286.48
25-09-2022,jeans,95.83,364.01,0.43,207.49
21-05-2021,trousers,71.03,211.85,0.07,197.02
15-07-2023,shorts,121.84,337.04,0.44,188.74
05-05-2023,shorts,95.14,335.22,0.32,227.95
28-03-2022,dress,178.21,390.47,0.16,327.99
08-12-2021,saree,127.84,329.82,0.1,296.84
01-05-2020,blouse,97.43,117.28,0.24,89.13
13-01-2024,tshirt,127.84,317.49,0.26,234.94
16-04-2024,shirt,195.01,493.03,0.4,295.82
28-01-2024,shirt,66.18,121.45,0.08,111.73
16-06-2022,blouse,154.44,421.26,0.32,286.46
25-06-2024,jeans,87,252.41,0.48,131.25
26-04-2023,jeans,134.67,340.95,0.16,286.4
08-02-2024,jeans,148.32,244.09,0.44,136.69
23-11-2020,shirt,178.28,374.38,0.35,243.35
29-01-2023,jeans,123.22,216.97,0.12,190.93
08-10-2022,blouse,136.04,435.12,0.28,313.29
26-11-2020,dress,33.26,144.54,0.09,131.53
13-06-2022,dress,131.94,310.64,0.1,279.58
17-02-2023,blouse,76.99,164.32,0.3,115.02
12-05-2020,jeans,21.11,259.55,0.37,163.52
02-08-2020,jeans,111.68,128.64,0.09,117.06
06-11-2020,jeans,54.66,193.33,0.43,110.2
05-11-2023,saree,40.71,196.89,0.22,153.57
16-06-2021,skirt,81.66,335.4,0.34,221.36
24-08-2022,blouse,191.99,267.04,0.36,170.91
14-10-2022,shorts,199.05,345.38,0.24,262.49
29-11-2023,trousers,68.36,323.48,0.07,300.84
18-06-2020,jeans,23.24,145.29,0.45,79.91
05-02-2023,skirt,23.82,133.53,0.34,88.13
29-07-2022,skirt,66.63,89.45,0.35,58.14
29-12-2022,jacket,197.12,467.82,0.15,397.65
23-05-2024,skirt,97.06,289.62,0.17,240.38
07-12-2023,jacket,52.71,289.75,0.27,211.52
06-09-2023,skirt,66.22,271.68,0.48,141.27
15-06-2022,dress,190.27,487.83,0.29,346.36
22-10-2020,trousers,113.42,211.69,0.44,118.55
01-03-2021,shorts,87.4,334.31,0.08,307.57
16-01-2023,jeans,17.41,226.52,0.39,138.18
21-06-2022,shirt,102.21,180,0.23,138.6
29-12-2022,saree,12.8,233.54,0.28,168.15
22-05-2020,blouse,48.12,125.64,0.42,72.87
04-06-2024,dress,124.95,292.39,0.19,236.84
01-04-2022,saree,122.17,186.06,0.14,160.01
24-08-2023,trousers,70.7,319.09,0.09,290.37
18-02-2022,trousers,52.09,199.46,0.25,149.6
06-08-2023,saree,59.74,249.4,0.15,211.99
13-08-2021,blouse,139.72,155.22,0.37,97.79
20-10-2019,shirt,109.57,292.63,0.42,169.73
06-03-2021,saree,166.39,361.14,0.08,332.25
22-07-2019,jeans,75.37,334.05,0.33,223.81
13-12-2019,shorts,124.88,163.23,0.36,104.47
26-12-2022,tshirt,165.19,255.47,0.31,176.27
11-05-2021,jeans,67.84,233.43,0.24,177.41
04-08-2021,skirt,150.89,276.15,0.33,185.02
20-11-2022,jacket,173.03,446.59,0.24,339.41
21-04-2021,skirt,10.23,166.25,0.41,98.09
02-01-2022,trousers,186.19,405.69,0.45,223.13
21-05-2021,shorts,44.45,167.95,0.18,137.72
30-01-2024,tshirt,33.08,282.4,0.23,217.45
09-03-2023,saree,56.31,135.67,0.33,90.9
28-08-2020,jeans,106.89,387.82,0.1,349.04
15-07-2019,jeans,151.99,165.86,0.07,154.25
25-04-2021,jacket,38.19,310.07,0.14,266.66
05-05-2020,trousers,142.77,396.27,0.18,324.94
28-05-2022,shirt,170.95,410.07,0.19,332.16
07-10-2020,shirt,73.64,257.95,0.48,134.13
04-12-2019,dress,174.91,259.85,0.49,132.52
02-08-2023,trousers,148.78,377.47,0.28,271.78
30-10-2019,skirt,110.21,246.86,0.43,140.71
05-05-2024,shorts,38.64,104.53,0.27,76.31
30-11-2020,tshirt,148.32,425.96,0.06,400.4
24-05-2024,dress,199.45,429.23,0.21,339.09
18-07-2021,shirt,12.3,68.04,0.39,41.5
26-05-2022,tshirt,147.63,202.99,0.28,146.15
16-09-2020,skirt,52.19,122.06,0.28,87.88
20-12-2020,blouse,141.25,311.98,0.11,277.66
31-07-2023,jeans,80.61,192.78,0.35,125.31
14-09-2019,skirt,82.38,316.37,0.11,281.57
08-11-2021,jeans,27.89,203.03,0.17,168.51
29-07-2020,tshirt,72.68,78.84,0.16,66.23
29-09-2023,skirt,19.06,70.91,0.33,47.51
22-03-2020,tshirt,161.82,219.27,0.13,190.76
22-07-2023,saree,71.46,189.88,0.14,163.3
12-07-2020,shorts,36.6,274.62,0.12,241.67
12-01-2020,saree,88.34,334.07,0.07,310.69
31-01-2022,tshirt,25.68,227.03,0.41,133.95
25-01-2022,jacket,61.42,95.94,0.42,55.65
17-02-2020,saree,92.5,237.35,0.11,211.24
20-08-2023,jeans,83.61,235.47,0.15,200.15
11-11-2023,jacket,198.42,424.38,0.42,246.14
04-12-2021,trousers,64,132.1,0.19,107
16-01-2020,shorts,180.78,247.13,0.11,219.95
23-03-2021,jeans,100.99,244.3,0.38,151.47
10-07-2024,trousers,196.91,245.37,0.5,122.68
27-10-2020,saree,58.24,343.56,0.34,226.75
29-12-2021,dress,185.58,428.59,0.33,287.16
25-09-2022,tshirt,101.42,157.11,0.37,98.98
06-05-2024,shorts,38.3,103.94,0.07,96.66
30-11-2020,dress,114.3,401.47,0.43,228.84
01-02-2020,skirt,124.43,360.96,0.11,321.25
14-12-2022,trousers,175.85,436.12,0.2,348.9
28-07-2022,blouse,47.44,268.67,0.47,142.4
03-12-2019,blouse,105.17,115.93,0.27,84.63
21-02-2023,dress,132.98,333.13,0.34,219.87
19-04-2024,shorts,193.93,282.15,0.49,143.9
13-02-2021,jeans,193.46,456.42,0.45,251.03
28-08-2021,trousers,102.47,175.71,0.45,96.64
01-11-2022,saree,101.14,138.85,0.47,73.59
18-08-2019,shirt,170.96,219.52,0.36,140.49
02-09-2019,trousers,113.22,257.62,0.16,216.4
12-04-2020,blouse,13.04,253.9,0.35,165.04
22-06-2024,saree,154.36,408.97,0.18,335.36
24-12-2020,shirt,147.73,256.78,0.41,151.5
26-03-2024,jeans,91.9,341.38,0.09,310.66
29-02-2020,jacket,80.28,300.45,0.18,246.37
01-03-2020,saree,18.88,69.21,0.33,46.37
16-05-2020,shorts,139.73,252.73,0.06,237.57
22-07-2021,dress,109.06,146.85,0.26,108.67
15-10-2021,tshirt,121.55,406.5,0.17,337.4
22-10-2020,blouse,62.1,250.91,0.19,203.24
27-09-2020,shirt,171.99,275.57,0.42,159.83
09-11-2023,shorts,163.3,285.19,0.21,225.3
04-07-2024,saree,37.72,265.27,0.43,151.2
16-12-2022,shirt,156.03,366.41,0.15,311.45
10-07-2021,skirt,166.85,324.09,0.5,162.04
28-02-2022,shirt,163.72,281.25,0.26,208.12
09-06-2020,jeans,62.28,166.17,0.23,127.95
18-06-2022,dress,99.58,396.7,0.1,357.03
14-02-2022,jeans,22.81,242.9,0.18,199.18
04-12-2023,saree,80.12,369.35,0.09,336.11
25-05-2023,dress,136.75,387.16,0.2,309.73
14-01-2024,tshirt,114.04,205.55,0.48,106.89
12-03-2022,trousers,51.04,316.07,0.36,202.28
09-07-2021,dress,31.81,168.13,0.15,142.91
10-03-2022,saree,124.82,223.38,0.21,176.47
14-09-2022,blouse,101.68,113.39,0.25,85.04
12-07-2024,shorts,177.97,199.95,0.09,181.95
18-03-2022,trousers,173.06,366.69,0.3,256.68
20-12-2020,shorts,99.54,280.44,0.2,224.35
09-11-2021,trousers,105.54,154.24,0.08,141.9
15-09-2022,tshirt,104.79,251.47,0.33,168.48
13-10-2020,saree,26.83,227.97,0.29,161.86
04-12-2022,blouse,67.33,205.68,0.1,185.11
07-02-2024,shorts,126.52,335.73,0.21,265.23
03-05-2024,shirt,154,397.75,0.2,318.2
14-10-2019,shorts,171.08,312.99,0.2,250.39
22-06-2021,skirt,10.33,68.05,0.3,47.64
02-11-2021,shorts,164.1,297.03,0.14,255.45
20-10-2019,blouse,48.23,82.52,0.1,74.27
13-10-2020,jeans,11.2,221.43,0.11,197.07
17-05-2024,tshirt,168.59,236.69,0.16,198.82
11-03-2022,shirt,162.77,251.99,0.12,221.75
09-09-2023,jacket,136.1,294.03,0.47,155.84
07-03-2023,tshirt,103.52,337.2,0.23,259.64
24-07-2023,shirt,133.29,403.36,0.2,322.69
11-03-2022,blouse,180.65,418.04,0.29,296.81
07-11-2020,jacket,108.07,153.23,0.48,79.68
05-03-2023,shirt,27.84,246.18,0.19,199.41
03-01-2020,dress,69.15,165.86,0.19,134.35
24-12-2019,shorts,180.69,309.12,0.06,290.57
27-11-2022,jeans,80.55,358.76,0.26,265.48
28-09-2020,jacket,21.08,113.02,0.17,93.81
23-05-2024,jeans,188.49,345.15,0.1,310.64
26-03-2020,trousers,167.54,310.82,0.26,230.01
05-08-2021,dress,183.73,259.91,0.25,194.93
12-03-2024,trousers,33.71,105.42,0.22,82.23
29-03-2022,dress,168.12,449.35,0.09,408.91
26-10-2022,dress,163.59,417.07,0.27,304.46
23-10-2023,jacket,91.34,140.9,0.42,81.72
17-06-2022,shirt,116.03,340.69,0.43,194.19
29-04-2024,blouse,91.01,104.02,0.16,87.38
07-04-2024,tshirt,104.3,361.53,0.09,328.99
22-09-2022,skirt,30.12,180.48,0.38,111.9
16-06-2020,saree,164.78,371.67,0.18,304.77
10-08-2019,tshirt,183.13,347.85,0.06,326.98
11-05-2023,jacket,28.08,174.28,0.29,123.74
07-09-2020,skirt,66.96,342.37,0.1,308.13
28-11-2022,shorts,163.82,452.01,0.39,275.73
05-12-2023,jeans,47.59,54.15,0.38,33.57
10-05-2022,jeans,130.03,205.9,0.46,111.19
24-11-2022,blouse,181.04,207.68,0.31,143.3
18-08-2022,tshirt,107.46,392.28,0.14,337.36
22-03-2023,tshirt,26.39,128.45,0.29,91.2
23-05-2021,saree,53.33,234.56,0.08,215.8
24-12-2020,dress,51.01,335.88,0.18,275.42
05-12-2022,skirt,100.38,228.03,0.4,136.82
30-12-2021,dress,47.96,165.55,0.4,99.33
04-07-2020,jacket,100.94,115.44,0.32,78.5
13-03-2024,trousers,34.34,197.23,0.1,177.51
24-09-2019,jacket,100.85,141.09,0.39,86.06
31-10-2020,saree,103.19,137.45,0.14,118.21
03-04-2021,shorts,73.5,318.32,0.39,194.18
11-04-2020,trousers,98.71,165.42,0.09,150.53
20-02-2020,tshirt,106.51,230.95,0.4,138.57
23-10-2019,dress,46.2,223.63,0.15,190.09
20-02-2023,shirt,147.42,316.19,0.31,218.17
25-12-2020,shirt,152.34,165.28,0.19,133.88
01-10-2023,tshirt,117.8,132.06,0.08,121.5
14-06-2024,trousers,129.37,168.39,0.18,138.08
09-03-2022,shorts,155.14,208.26,0.2,166.61
01-03-2024,blouse,161.45,258.86,0.43,147.55
08-03-2022,tshirt,51.18,283.72,0.22,221.3
03-11-2022,jacket,179.97,309.11,0.37,194.74
26-07-2019,skirt,89.5,154.29,0.32,104.92
15-11-2019,jacket,177.99,290.67,0.28,209.28
10-03-2024,tshirt,180.31,394.7,0.28,284.18
08-08-2019,trousers,27.72,223.42,0.47,118.41
05-03-2021,jacket,151.04,406.1,0.29,288.33
09-03-2022,tshirt,198.1,372.05,0.38,230.67
10-10-2023,skirt,195.44,444.78,0.45,244.63
03-09-2019,shorts,195.59,223.47,0.33,149.72
07-12-2019,jeans,19.8,213.91,0.22,166.85
21-05-2022,skirt,197.33,252.46,0.24,191.87
25-10-2023,blouse,185.03,456.06,0.32,310.12
07-01-2022,jeans,128.53,169.35,0.37,106.69
04-02-2020,blouse,193.58,421.87,0.16,354.37
29-02-2020,jacket,155.33,274.69,0.32,186.79
13-12-2020,shorts,160.63,375.38,0.4,225.23
17-01-2021,blouse,140.09,431.01,0.36,275.85
09-04-2022,tshirt,150.89,365.36,0.32,248.44
08-06-2023,trousers,137.65,319.21,0.14,274.52
21-08-2019,saree,17.6,314.61,0.38,195.06
10-12-2022,tshirt,80.12,98.38,0.47,52.14
15-01-2020,shorts,145.32,240.58,0.15,204.49
06-01-2020,jeans,191.65,401.42,0.35,260.92
10-06-2020,saree,95.86,291.93,0.21,230.62
25-01-2020,skirt,193.04,375.53,0.11,334.22
29-12-2022,trousers,89.32,356.17,0.34,235.07
06-04-2024,trousers,31.6,280.49,0.46,151.46
